experiment,source_experiment,subclass,condition,reasoning,ideator_model,generator_model,verifier_model,reviser_model,model_short,model_id,problem_id,level,difficulty,difficulty_label,is_26_research,v4flash_score,v4flash_pass,v4pro_score,gemini_score,n_branches,cost_usd,elapsed_s,error
roleswap,roleswap,oss_gemma_8cell,x_revise_gemma,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-5-official,2,3,research-medium,True,0,False,,1,3,0.10331,1012.0,
roleswap,roleswap,oss_gemma_8cell,x_revise_gemma,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-6-official,3,4,research-hard,True,0,False,,0,3,0.118898,890.84,
roleswap,roleswap,oss_gemma_8cell,x_revise_gemma,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,0,False,,0,3,0.122519,1996.32,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-001,IMO-easy,1,competition-hard,False,0,False,,7,3,0.066135,630.4,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,,7,3,0.07701,522.56,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-003,IMO-hard,1,competition-hard,False,0,False,,0,3,0.078546,485.63,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-004,IMO-easy,1,competition-hard,False,0,False,,7,3,0.06732,468.74,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-005,IMO-medium,1,competition-hard,False,0,False,,0,3,0.071291,1201.59,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-006,IMO-hard,1,competition-hard,False,0,False,,1,3,0.078216,684.68,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-007,IMO-easy,1,competition-hard,False,0,False,,7,3,0.077368,858.55,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-008,IMO-medium,1,competition-hard,False,0,False,,0,3,0.079855,1046.33,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-009,IMO-hard,1,competition-hard,False,0,False,,0,3,0.077891,724.2,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-010,IMO-medium,1,competition-hard,False,0,False,,0,3,0.073973,702.75,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-011,IMO-medium,1,competition-hard,False,0,False,,7,3,0.059985,373.21,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-012,IMO-hard,1,competition-hard,False,1,False,,7,3,0.09762,987.82,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-013,IMO-easy,1,competition-hard,False,0,False,,7,3,0.067576,737.49,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-014,IMO-medium,1,competition-hard,False,1,False,,7,3,0.065579,757.98,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-015,IMO-hard,1,competition-hard,False,0,False,,0,3,0.073248,583.21,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-016,IMO-easy,1,competition-hard,False,0,False,,0,3,0.061996,745.19,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-017,IMO-easy,1,competition-hard,False,0,False,,0,3,0.102633,703.38,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-018,IMO-hard,1,competition-hard,False,0,False,,0,3,0.081593,749.07,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-019,IMO-easy,1,competition-hard,False,0,False,,7,3,0.064613,600.92,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-020,IMO-medium,1,competition-hard,False,0,False,,7,3,0.073299,506.16,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-021,IMO-hard,1,competition-hard,False,0,False,,0,3,0.078136,741.26,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-022,IMO-easy,1,competition-hard,False,0,False,,0,3,0.073726,771.07,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-023,IMO-medium,1,competition-hard,False,0,False,,0,3,0.044102,188.57,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-024,IMO-hard,1,competition-hard,False,0,False,,0,3,0.089973,461.2,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-025,IMO-easy,1,competition-hard,False,6,True,,7,3,0.061796,744.76,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-026,IMO-medium,1,competition-hard,False,0,False,,7,3,0.061929,481.13,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-027,IMO-hard,1,competition-hard,False,0,False,,0,3,0.070332,898.64,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-028,IMO-easy,1,competition-hard,False,1,False,,7,3,0.067761,760.83,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,,0,3,0.025406,709.99,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-030,IMO-hard,1,competition-hard,False,0,False,,1,3,0.055778,428.01,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-001,IMO-easy,1,competition-hard,False,7,True,,7,3,0.035268,216.55,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-002,pre-IMO,0,pre-competition,False,7,True,,7,3,0.039133,579.87,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-003,IMO-easy,1,competition-hard,False,0,False,,7,3,0.057477,758.46,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-004,IMO-easy,1,competition-hard,False,0,False,,7,3,0.060349,685.96,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-005,IMO-easy,1,competition-hard,False,7,True,,7,3,0.080858,869.1,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-006,IMO-medium,1,competition-hard,False,0,False,,7,3,0.052094,379.01,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-007,IMO-medium,1,competition-hard,False,0,False,,7,3,0.101729,1070.23,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-008,pre-IMO,0,pre-competition,False,7,True,,7,3,0.051488,577.23,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-009,IMO-easy,1,competition-hard,False,0,False,,7,3,0.058055,619.16,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-010,IMO-easy,1,competition-hard,False,7,True,,7,3,0.033072,115.52,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-011,IMO-easy,1,competition-hard,False,7,True,,7,3,0.078514,930.33,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-012,IMO-medium,1,competition-hard,False,6,True,,7,3,0.05514,509.44,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-013,pre-IMO,0,pre-competition,False,7,True,,7,3,0.035535,308.94,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-014,pre-IMO,0,pre-competition,False,7,True,,7,3,0.036663,110.04,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-015,pre-IMO,0,pre-competition,False,6,True,,7,3,0.03512,174.27,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-016,pre-IMO,0,pre-competition,False,7,True,,7,3,0.043881,586.58,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,,7,3,0.060548,883.73,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-018,pre-IMO,0,pre-competition,False,0,False,,7,3,0.06957,1085.62,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-019,IMO-easy,1,competition-hard,False,6,True,,7,3,0.051646,371.69,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-020,IMO-easy,1,competition-hard,False,0,False,,7,3,0.043128,278.69,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-021,IMO-easy,1,competition-hard,False,0,False,,7,3,0.073534,1901.0,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-022,IMO-easy,1,competition-hard,False,0,False,,7,3,0.052509,471.74,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-023,IMO-medium,1,competition-hard,False,0,False,,7,3,0.077285,901.9,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-024,IMO-medium,1,competition-hard,False,7,True,,7,3,0.051104,292.72,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-025,IMO-easy,1,competition-hard,False,0,False,,7,3,0.049632,513.42,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-026,IMO-medium,1,competition-hard,False,0,False,,0,3,0.054068,344.91,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-027,IMO-easy,1,competition-hard,False,7,True,,7,3,0.110313,845.63,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-028,IMO-medium,1,competition-hard,False,0,False,,7,3,0.060626,702.84,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-029,IMO-medium,1,competition-hard,False,0,False,,7,3,0.075819,608.57,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-030,IMO-easy,1,competition-hard,False,0,False,,0,3,0.069274,774.16,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-1051,Minor Novelty,3,research-medium,True,0,False,0,0,3,0.094013,571.83,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-333,Literature Identification,2,research-easy,True,0,False,,0,3,0.075377,688.87,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-397,Independent Rediscovery,1,competition-hard,True,0,False,,0,3,0.073321,499.05,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-654,Negligible Novelty,2,research-easy,True,0,False,,0,3,0.081807,504.25,
roleswap,roleswap,oss_gemma_8cell,x_revise_oss,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-659,Negligible Novelty,2,research-easy,True,0,False,,0,3,0.083574,437.92,
