model,model_id,model_config,reasoning_param_json,problem_id,category,subcategory,short_answer,score,verdict_raw,gen_elapsed_s,judge_elapsed_s,total_elapsed_s,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,judge_prompt_tokens,judge_completion_tokens,est_cost_usd,judge_model,run_date,source_file,error
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-012,Combinatorics,Enumerative Combinatorics,$\binom{2k}{k}^2$,0,"<verdict>incorrect</verdict> The candidate correctly identifies a constraint-satisfaction approach but fails to deduce the correct total number of ways. The ground-truth answer $\binom{2k}{k}^2$ arises from the fact that horizontal dominoes can be placed in any row-pair formed by splitting the $2k \times 2k$ board into $k$ pairs of rows, and similarly for columns, leading to a much larger count than the candidate's result of $2k+2$.",166.47,1.03,167.5,258,37725,36307,37983,2512,107,0.113304,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-028,Combinatorics,Operations,1198,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-030,Combinatorics,Extremal Combinatorics,486,0,"<verdict>incorrect</verdict>

The candidate concludes that the answer is 646, whereas the ground-truth answer is 486. The candidate's derivation employs an incorrect formula ($2n^2 - 2$) rather than correctly identifying the optimal query set for the specified arrangement constraints.",129.69,1.07,130.76,279,27827,26911,28106,2024,66,0.0836205,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-065,Combinatorics,Existence Combinatorics,1989,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-078,Combinatorics,Extremal Combinatorics,9701,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-072,Combinatorics,Operations,1040,1,"<verdict>correct</verdict> The candidate correctly identified the recurrence relation $A_n = A_{n-1} + \frac{n}{2}$ for the average number of turns, which leads to the formula $\frac{n(n+1)}{4}$. Substituting $n=64$ gives $\frac{64 \times 65}{4} = 1040$, which matches the provided ground truth.",117.72,0.89,118.62,358,27697,26299,28055,2586,93,0.08327,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-026,Combinatorics,Enumerative Combinatorics,847288609444,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-092,Combinatorics,Graph Theory,197,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-combinatorics-084,Combinatorics,Operations,3,0,"<verdict>incorrect</verdict> The candidate incorrectly identifies the answer as $n=2023$. The correct answer to this problem is 3, as it relies on the property that one can generate all basis vectors $\pm e_i$ and the zero vector from a small number of starting tuples regardless of the dimension $n$ once $n$ is large enough (or specifically for the given problem context).",171.49,0.83,172.32,425,39168,37794,39593,2627,87,0.1177165,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-090,Geometry,combinatorial_geometry,44,1,<verdict>correct</verdict> The candidate correctly identifies the maximum value $m=44$ and provides a consistent logical derivation using Euler's polyhedral formula and angular defects.,110.41,0.58,111.0,181,26352,24880,26533,2482,39,0.0791465,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-070,Geometry,3d_geometry,104,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-054,Geometry,computation,26,1,"<verdict>correct</verdict> The candidate correctly derived the coordinates of the triangle vertices, the perimeter bisector, and the intersection points $Q$ and $R$. The calculated area $\frac{6\sqrt{15}}{5}$ matches the given form, leading to $m=6, n=15, p=5$, which sum to 26.",76.16,0.89,77.05,277,18813,17434,19090,2484,79,0.0565775,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-029,Geometry,computation,90,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-058,Geometry,computation,301,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-076,Geometry,extremal_geometry,$\frac{4}{x\sqrt{4-x^2}}$,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-036,Geometry,computation,$\frac{a\sqrt{19}}{2}$,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-001,Geometry,3d_geometry,$\frac{3}{2}$,1,<verdict>correct</verdict> The candidate correctly identified the supremum of the ratio $d/h$ as $3/2$ through a sound geometric argument involving vector face areas.,131.73,0.82,132.56,193,31709,30024,31902,2712,39,0.0952235,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-098,Geometry,extremal_geometry,9,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-021,Geometry,combinatorial_geometry,499000,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-055,Geometry,computation,58,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-geometry-044,Geometry,computation,75,1,"<verdict>correct</verdict> The candidate correctly identifies the configuration of the parallelogram, calculates the angle at $R$, the slopes/angles of the necessary segments, and applies the sum of angles in $\triangle REQ$ to arrive at the correct value of $75^\circ$.",69.3,1.16,70.46,224,17217,16178,17441,2091,60,0.051763,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-036,Number theory,Base and Digit,"$2,3, \underbrace{2\cdots2}_{n}1$",1,"<verdict>correct</verdict> The candidate correctly identifies the solutions $2$, $3$, and $1 \underbrace{2 \dots 2}_{k}$, where the last set is expressed as $\frac{2 \cdot 10^k - 11}{9}$. Converting $\frac{2 \cdot 10^k - 11}{9}$ leads to $2 \cdot \frac{10^k-1}{9} + 1 = \underbrace{2 \dots 2}_{k-1}1 = 2 \underbrace{2 \dots 2}_{k-1}1$ (correction: $2 \cdot \frac{10^k-1}{9} - 1 = \underbrace{2 \dots 2}_{k-1} 1$ is not quite right, but $\frac{2 \cdot 10^k - 11}{9} = \underbrace{22\dots2}_{k-1}1$ is the correct integer sequence). This matches the ground-truth pattern.",124.96,1.59,126.55,200,32261,30674,32461,2630,226,0.09688300000000001,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-020,Number theory,Divisibility,44,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-028,Number theory,Sequence,2,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-098,Number theory,Other,93,1,"<verdict>correct</verdict> The candidate correctly identifies the winnable condition (the existence of two divisors $d, d+2$ or $F$ being a multiple of 3 or 4) and accurately counts the relevant integers up to 93 to determine the 50th value.",163.43,0.73,164.17,259,37765,36187,38024,2666,64,0.11342450000000001,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-044,Number theory,Set,64,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-014,Number theory,Diophantine Equation,"$(n^2 +3n+2, n^3 + 4n^2 + 3n -1)$
for $n \ge 1$",,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-012,Number theory,Functional Equation,$n \ge 2$,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-049,Number theory,Set,3,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-013,Number theory,Representation,$(n-2)2^n +1$,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-046,Number theory,Divisibility,$2k-1$,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-045,Number theory,Sequence,2030,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-078,Number theory,Divisibility,"0,2,6",,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3-flash-preview,google/gemini-3-flash-preview,xhigh,"{""effort"":""xhigh""}",imo-bench-number_theory-034,Number theory,Divisor,All powers of 2,,,,,,,,,,,,,google/gemini-3.1-flash-lite-preview,2026-05-05,gemini3flash_xhigh_retest_20260505_20260505_064305.json,not_tested_at_this_config
gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,default,,imo-bench-algebra-083,Algebra,Sequence,2048,1,"<verdict>correct</verdict> The candidate correctly identifies the sequence as the Hofstadter G-sequence (or a related recurrence), proves the pattern $a_{2^k} = 2^{k-1}$ using induction, and correctly calculates $a_{4096} = 2^{11} = 2048$.",323.86,0.83,324.7,231,35466,,35697,3440,75,0.42605400000000004,google/gemini-3.1-flash-lite-preview,2026-05-07,gemini3pro_answerbench50_remaining_20260507_20260507_075148.json,
gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,default,,imo-bench-algebra-015,Algebra,Functional Equation,8109,1,"<verdict>correct</verdict> The candidate correctly identifies a functional form $g(x) = cx + P(x \pmod m)$, determines the appropriate parameters $c=4$ and $m=3$ consistent with the provided values $g(0), g(1), g(2), g(10)$, and correctly computes the final result $g(2025) = 8109$.",340.48,0.96,341.44,249,36986,,37235,2364,90,0.44433,google/gemini-3.1-flash-lite-preview,2026-05-07,gemini3pro_answerbench50_remaining_20260507_20260507_075148.json,
gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,default,,imo-bench-algebra-004,Algebra,Inequality,$2^{u-2}$,1,"<verdict>correct</verdict> The candidate solution clearly identifies $C = 2^{u-2}$ as the value for the constant, noting it is both a necessary lower bound derived from local analysis and stating it as the result for the problem.",175.34,1.35,176.7,0,0,,0,2162,53,0.0,google/gemini-3.1-flash-lite-preview,2026-05-04,expensive_models_compare_20260504_20260505_012855_partial.json,
